,Unnamed: 0,city,date,fare,ride_id,driver_count,type
1459,1459,South Jack,2019-02-06 12:17,7.71,6330000000000,46,Urban
1460,1460,Joneschester,2019-03-28 7:41,7.56,4610000000000,39,Urban
1461,1461,Lake Danielberg,2019-02-23 13:51,9.25,8300000000000,19,Urban
1462,1462,Port Frank,2019-01-18 11:45,19.98,4490000000000,23,Urban
1463,1463,Lake Jonathanshire,2019-01-21 12:12,37.25,2970000000000,5,Urban
1464,1464,Rogerston,2019-03-07 12:09,27.26,9450000000000,25,Urban
1465,1465,South Karenland,2019-01-02 21:27,19.57,7270000000000,4,Urban
1466,1466,West Gabriel,2019-01-15 18:25,11.71,3840000000000,57,Urban
1467,1467,West Gabriel,2019-01-12 16:34,31.98,2990000000000,57,Urban
1468,1468,Robertport,2019-03-17 22:50,14.61,8500000000000,12,Urban
1469,1469,West Christopherberg,2019-04-03 12:01,33.03,1480000000000,32,Urban
1470,1470,Lake Scottton,2019-04-02 21:10,43.2,3930000000000,58,Urban
1471,1471,West Christopherberg,2019-02-07 1:24,10.91,3730000000000,32,Urban
1472,1472,West Anthony,2019-04-18 8:11,11.2,3220000000000,70,Urban
1473,1473,Robertport,2019-04-16 9:48,36.11,5890000000000,12,Urban
1474,1474,Erikaland,2019-03-27 8:27,26.25,4810000000000,37,Urban
1475,1475,Williamsview,2019-01-17 4:00,32.29,7450000000000,46,Urban
1476,1476,West Robert,2019-01-30 11:32,43.02,7200000000000,39,Urban
1477,1477,Hurleymouth,2019-02-06 0:10,32.93,4140000000000,36,Urban
1478,1478,New Paulton,2019-02-21 2:37,27.56,3950000000000,44,Urban
1479,1479,Deanville,2019-01-07 19:34,21.5,9420000000000,49,Urban
1480,1480,Karenside,2019-01-12 1:28,37.73,1870000000000,5,Urban
1481,1481,New Paulton,2019-03-12 13:53,38.26,79314274773,44,Urban
1482,1482,Port Samanthamouth,2019-04-09 20:55,24.99,6740000000000,57,Urban
1483,1483,South Phillip,2019-05-03 11:43,8.3,8580000000000,38,Urban
1484,1484,Lake Danielberg,2019-02-06 4:11,29.96,2330000000000,19,Urban
1485,1485,Martinezhaven,2019-02-06 10:58,40.29,4670000000000,25,Urban
1486,1486,Pattyland,2019-04-12 11:58,28.65,6920000000000,59,Urban
1487,1487,Port Johnbury,2019-02-05 16:04,7.44,3010000000000,3,Urban
1488,1488,Richardfort,2019-03-22 4:41,16.35,5930000000000,38,Urban
1489,1489,Valentineton,2019-02-17 19:23,37.19,5020000000000,45,Urban
1490,1490,Rodneyfort,2019-04-19 9:46,35.79,9920000000000,34,Urban
1491,1491,West Christopherberg,2019-04-19 4:53,22.86,9750000000000,32,Urban
1492,1492,Valentineton,2019-03-08 7:57,43.59,5860000000000,45,Urban
1493,1493,New Jacobville,2019-02-21 8:59,40.05,3020000000000,50,Urban
1494,1494,Joneschester,2019-05-05 2:00,21.74,2730000000000,39,Urban
1495,1495,Johnton,2019-01-14 10:53,19.68,8530000000000,27,Urban
1496,1496,West Heidi,2019-01-29 8:17,38.68,4820000000000,28,Urban
1497,1497,West Christopherberg,2019-04-11 14:46,4.88,7740000000000,32,Urban
1498,1498,West Angela,2019-03-17 9:42,23.45,7770000000000,48,Urban
1499,1499,South Evanton,2019-01-09 15:10,40.73,6530000000000,11,Urban
1500,1500,West Gabriel,2019-01-23 5:22,40.17,9160000000000,57,Urban
1501,1501,Carriemouth,2019-04-05 2:03,38.17,8160000000000,52,Urban
1502,1502,West Ericstad,2019-03-18 15:28,23.62,6210000000000,25,Urban
1503,1503,North Jasmine,2019-04-22 15:53,6.49,1620000000000,33,Urban
1504,1504,Martinezhaven,2019-04-30 0:42,36.07,1520000000000,25,Urban
1505,1505,West Gabriel,2019-02-17 7:39,17.03,4390000000000,57,Urban
1506,1506,Liumouth,2019-03-06 4:42,37.4,602000000000,69,Urban
1507,1507,Roberthaven,2019-05-02 21:36,21.8,3460000000000,47,Urban
1508,1508,West Angela,2019-02-21 12:29,27.68,792000000000,48,Urban
1509,1509,West Robert,2019-02-01 11:37,30.94,218000000000,39,Urban
1510,1510,Carriemouth,2019-04-27 20:41,8.28,452000000000,52,Urban
1511,1511,North Jason,2019-01-08 23:32,10.74,1780000000000,6,Urban
1512,1512,West Angela,2019-04-13 21:50,28.75,3700000000000,48,Urban
1513,1513,Reynoldsfurt,2019-02-03 10:14,6.34,5560000000000,67,Urban
1514,1514,Lake Jonathanshire,2019-04-11 21:32,22.48,3510000000000,5,Urban
1515,1515,New Kimberlyborough,2019-02-05 11:23,18.02,3980000000000,33,Urban
1516,1516,Jerryton,2019-03-23 8:27,37.89,4280000000000,64,Urban
1517,1517,Joneschester,2019-03-04 18:00,41.65,9830000000000,39,Urban
1518,1518,Lake Jonathanshire,2019-02-16 1:49,17.58,3640000000000,5,Urban
1519,1519,Richardfort,2019-01-03 1:06,5.32,3270000000000,38,Urban
1520,1520,Deanville,2019-01-29 21:11,25.39,9620000000000,49,Urban
1521,1521,Richardfort,2019-03-29 15:16,37.76,4800000000000,38,Urban
1522,1522,Royland,2019-03-23 12:21,13.7,8510000000000,64,Urban
1523,1523,Jerryton,2019-04-20 18:57,29.84,8130000000000,64,Urban
1524,1524,Lake Jonathanshire,2019-01-17 13:15,28.42,6540000000000,5,Urban
1525,1525,Karenberg,2019-04-24 12:57,34.67,7000000000000,22,Urban
1526,1526,Joneschester,2019-02-17 10:04,10.52,3380000000000,39,Urban
1527,1527,Rogerston,2019-02-27 3:58,27.4,6540000000000,25,Urban
1528,1528,North Jason,2019-01-11 5:08,19.64,6880000000000,6,Urban
1529,1529,Reynoldsfurt,2019-04-11 23:49,38.35,6520000000000,67,Urban
1530,1530,Rogerston,2019-01-26 14:42,11.13,9120000000000,25,Urban
1531,1531,Grahamburgh,2019-03-11 8:09,34.53,1670000000000,61,Urban
1532,1532,Lake Jonathanshire,2019-01-21 9:48,22.36,2520000000000,5,Urban
1533,1533,Lake Danielberg,2019-03-05 23:23,44.77,904000000000,19,Urban
1534,1534,Liumouth,2019-01-30 8:51,22.9,2850000000000,69,Urban
1535,1535,West Gabriel,2019-01-28 22:22,5.58,8440000000000,57,Urban
1536,1536,North Jason,2019-01-24 1:46,40.15,6720000000000,6,Urban
1537,1537,West Robert,2019-03-16 16:27,42.89,3370000000000,39,Urban
1538,1538,Huntermouth,2019-01-24 17:07,42.36,2880000000000,37,Urban
1539,1539,Karenside,2019-01-17 12:18,11.6,2900000000000,5,Urban
1540,1540,Karenberg,2019-02-19 16:11,12.25,3870000000000,22,Urban
1541,1541,Amandaburgh,2019-01-29 23:28,41.06,4300000000000,12,Urban
1542,1542,West Robert,2019-02-18 11:51,44.97,342000000000,39,Urban
1543,1543,Pattyland,2019-01-12 20:07,17.85,1720000000000,59,Urban
1544,1544,West Robert,2019-02-19 0:53,40.64,5090000000000,39,Urban
1545,1545,Lake Jonathanshire,2019-02-23 6:10,26.63,5370000000000,5,Urban
1546,1546,Raymondhaven,2019-03-31 14:58,7.67,3680000000000,11,Urban
1547,1547,New Kimberlyborough,2019-04-24 2:21,37.73,2210000000000,33,Urban
1548,1548,North Jasmine,2019-05-08 7:29,18.55,5680000000000,33,Urban
1549,1549,Reynoldsfurt,2019-02-09 17:49,21.02,6200000000000,67,Urban
1550,1550,West Anthony,2019-03-08 10:33,41.3,1150000000000,70,Urban
1551,1551,West Christopherberg,2019-01-30 8:11,16.85,7340000000000,32,Urban
1552,1552,Erikaland,2019-02-11 3:01,35.89,1690000000000,37,Urban
1553,1553,Port Samanthamouth,2019-02-02 1:57,39.28,2670000000000,57,Urban
1554,1554,New Jacobville,2019-04-30 11:44,5.6,3980000000000,50,Urban
1555,1555,Huntermouth,2019-03-27 11:50,22.64,9540000000000,37,Urban
1556,1556,Joneschester,2019-03-19 1:52,42.74,4500000000000,39,Urban
1557,1557,Port Frank,2019-01-15 7:42,30.93,8730000000000,23,Urban
1558,1558,Leahton,2019-03-03 1:24,43.44,4290000000000,17,Urban
1559,1559,Raymondhaven,2019-02-07 16:19,38.67,8350000000000,11,Urban
1560,1560,South Latoya,2019-04-22 12:29,27.54,3390000000000,10,Urban
1561,1561,West Ericstad,2019-03-04 12:31,43.98,6430000000000,25,Urban
1562,1562,Liumouth,2019-04-12 2:27,10.53,8950000000000,69,Urban
1563,1563,Port Johnbury,2019-04-25 0:15,10.26,2980000000000,3,Urban
1564,1564,Robertport,2019-04-18 6:58,24.48,4270000000000,12,Urban
1565,1565,South Michelleport,2019-04-27 11:18,27.89,355000000000,72,Urban
1566,1566,Grahamburgh,2019-02-16 12:22,30.23,5120000000000,61,Urban
1567,1567,Liumouth,2019-04-02 16:53,25.56,9540000000000,69,Urban
1568,1568,Grahamburgh,2019-04-10 1:16,37.67,1450000000000,61,Urban
1569,1569,Rogerston,2019-02-03 21:09,4.41,1720000000000,25,Urban
1570,1570,New Paulville,2019-01-21 20:51,33.47,8220000000000,44,Urban
1571,1571,Liumouth,2019-02-28 15:20,30.3,2080000000000,69,Urban
1572,1572,Port Frank,2019-02-06 3:34,34.86,3940000000000,23,Urban
1573,1573,Loganberg,2019-02-21 18:53,36.21,8540000000000,23,Urban
1574,1574,Karenside,2019-03-21 23:26,26.69,7730000000000,5,Urban
1575,1575,West Angela,2019-04-14 12:28,39.95,7950000000000,48,Urban
1576,1576,West Josephberg,2019-01-31 13:24,38.28,4200000000000,45,Urban
1577,1577,West Samuelburgh,2019-02-22 18:15,7.13,2720000000000,73,Urban
1578,1578,Lake Danielberg,2019-02-06 19:59,30.31,3400000000000,19,Urban
1579,1579,Johnton,2019-01-31 11:17,23.36,3670000000000,27,Urban
1580,1580,West Ericstad,2019-01-21 12:14,8.07,7510000000000,25,Urban
1581,1581,Lake Scottton,2019-04-18 23:06,4.36,5840000000000,58,Urban
1582,1582,North Jasmine,2019-04-17 10:37,11.76,4450000000000,33,Urban
1583,1583,North Jason,2019-04-15 17:35,42.29,5010000000000,6,Urban
1584,1584,North Jason,2019-03-04 10:14,38.49,3340000000000,6,Urban
1585,1585,Lake Danielberg,2019-02-17 5:30,11.7,4870000000000,19,Urban
1586,1586,Christopherfurt,2019-04-04 1:11,24.47,572000000000,41,Urban
1587,1587,Port Johnbury,2019-01-04 2:56,32.75,1740000000000,3,Urban
1588,1588,Port Angela,2019-05-04 9:50,21.62,6300000000000,67,Urban
1589,1589,Port Frank,2019-04-28 9:03,15.0,7320000000000,23,Urban
1590,1590,North Barbara,2019-01-08 5:21,25.84,3510000000000,18,Urban
1591,1591,North Jason,2019-04-14 19:46,8.05,7830000000000,6,Urban
1592,1592,Barajasview,2019-01-12 23:20,21.64,3010000000000,26,Urban
1593,1593,North Jasmine,2019-01-13 16:18,16.92,5900000000000,33,Urban
1594,1594,South Karenland,2019-04-25 5:20,36.71,7090000000000,4,Urban
1595,1595,West Gabriel,2019-02-20 9:30,28.13,7470000000000,57,Urban
1596,1596,Carriemouth,2019-03-25 21:25,26.4,4290000000000,52,Urban
1597,1597,Huntermouth,2019-03-17 15:43,30.31,6910000000000,37,Urban
1598,1598,Valentineton,2019-01-12 5:52,42.31,5900000000000,45,Urban
1599,1599,East Kaylahaven,2019-01-29 6:40,26.79,5040000000000,65,Urban
1600,1600,Lake Danielberg,2019-04-12 5:18,41.45,5340000000000,19,Urban
1601,1601,West Robert,2019-01-15 8:14,33.91,2160000000000,39,Urban
1602,1602,Williamsstad,2019-04-04 6:55,31.52,778000000000,59,Urban
1603,1603,Port David,2019-04-22 23:30,30.03,7360000000000,7,Urban
1604,1604,Karenside,2019-03-03 18:15,19.19,1720000000000,5,Urban
1605,1605,Valentineton,2019-03-16 23:59,5.23,7410000000000,45,Urban
1606,1606,New Kimberlyborough,2019-04-03 3:36,43.07,5600000000000,33,Urban
1607,1607,New Jacobville,2019-04-20 5:31,13.35,9260000000000,50,Urban
1608,1608,Joneschester,2019-04-13 18:44,27.36,7530000000000,39,Urban
1609,1609,Joneschester,2019-04-20 9:40,30.12,8970000000000,39,Urban
1610,1610,Jerryton,2019-03-24 12:17,31.47,5420000000000,64,Urban
1611,1611,Grahamburgh,2019-01-03 15:37,17.61,7880000000000,61,Urban
1612,1612,Royland,2019-01-18 0:03,32.11,4550000000000,64,Urban
1613,1613,West Robert,2019-03-10 20:00,6.74,6680000000000,39,Urban
1614,1614,Karenside,2019-02-19 20:56,17.41,1220000000000,5,Urban
1615,1615,Williamsview,2019-04-18 2:07,39.79,8750000000000,46,Urban
1616,1616,Simpsonburgh,2019-03-03 8:45,7.63,4180000000000,21,Urban
1617,1617,West Angela,2019-05-07 1:03,12.35,2050000000000,48,Urban
1618,1618,West Heidi,2019-01-15 11:49,21.44,83498621902,28,Urban
1619,1619,Leahton,2019-03-13 9:17,36.79,6210000000000,17,Urban
1620,1620,Reynoldsfurt,2019-02-14 11:25,39.4,9070000000000,67,Urban
1621,1621,Christopherfurt,2019-03-13 1:47,32.05,2790000000000,41,Urban
1622,1622,Raymondhaven,2019-03-20 2:20,38.53,8660000000000,11,Urban
1623,1623,Port Johnbury,2019-03-26 7:22,7.63,8090000000000,3,Urban
1624,1624,West Gabriel,2019-05-05 1:24,27.57,4430000000000,57,Urban
1625,1625,Barronchester,2019-01-27 3:08,27.79,6650000000000,11,Suburban
1626,1626,East Kentstad,2019-04-07 19:44,18.75,6580000000000,20,Suburban
1627,1627,Lake Omar,2019-01-17 21:33,21.71,967000000000,22,Suburban
1628,1628,Myersshire,2019-02-27 17:38,17.1,5710000000000,19,Suburban
1629,1629,West Hannah,2019-04-19 1:06,37.78,2270000000000,12,Suburban
1630,1630,East Marymouth,2019-03-29 8:36,37.6,6370000000000,5,Suburban
1631,1631,New Raymond,2019-02-25 21:40,20.44,5980000000000,17,Suburban
1632,1632,Lake Robertside,2019-01-11 20:17,46.51,6570000000000,4,Suburban
1633,1633,Josephside,2019-03-30 9:45,44.74,5590000000000,25,Suburban
1634,1634,Brandonfort,2019-01-14 12:35,28.02,8100000000000,10,Suburban
1635,1635,Josephside,2019-02-07 6:56,31.94,3190000000000,25,Suburban
1636,1636,New Raymond,2019-03-21 1:45,22.12,6030000000000,17,Suburban
1637,1637,Lewisland,2019-02-14 17:38,42.31,580000000000,4,Suburban
1638,1638,East Kentstad,2019-01-22 20:43,35.01,8750000000000,20,Suburban
1639,1639,Myersshire,2019-04-29 6:08,17.99,1130000000000,19,Suburban
1640,1640,Myersshire,2019-01-10 6:32,45.81,7010000000000,19,Suburban
1641,1641,Lewisland,2019-01-30 15:08,32.4,5100000000000,4,Suburban
1642,1642,West Hannah,2019-03-22 20:18,25.86,7620000000000,12,Suburban
1643,1643,North Richardhaven,2019-02-18 10:21,41.54,4270000000000,1,Suburban
1644,1644,New Olivia,2019-03-29 2:52,44.12,7720000000000,20,Suburban
1645,1645,New Shannonberg,2019-03-19 8:13,25.46,375000000000,20,Suburban
1646,1646,Barronchester,2019-05-05 4:03,30.38,2280000000000,11,Suburban
1647,1647,Nicolechester,2019-02-09 12:26,40.83,85473064902,19,Suburban
1648,1648,New Raymond,2019-03-18 12:07,36.26,3150000000000,17,Suburban
1649,1649,New Raymond,2019-05-03 12:23,48.56,9500000000000,17,Suburban
1650,1650,Victoriaport,2019-04-21 15:21,12.13,3310000000000,16,Suburban
1651,1651,South Teresa,2019-01-29 12:51,38.47,5750000000000,21,Suburban
1652,1652,North Richardhaven,2019-04-07 0:32,36.32,5010000000000,1,Suburban
1653,1653,East Aaronbury,2019-03-19 10:43,20.04,4120000000000,7,Suburban
1654,1654,South Teresa,2019-02-23 4:35,46.02,4620000000000,21,Suburban
1655,1655,Bethanyland,2019-04-01 22:04,38.71,8220000000000,22,Suburban
1656,1656,Lake Scott,2019-01-10 11:08,37.96,8130000000000,23,Suburban
1657,1657,East Marymouth,2019-01-16 15:44,46.2,1180000000000,5,Suburban
1658,1658,North Jeffrey,2019-02-04 22:35,29.87,7910000000000,11,Suburban
1659,1659,Rodriguezview,2019-03-27 19:44,49.65,8750000000000,20,Suburban
1660,1660,Bethanyland,2019-03-15 19:42,37.09,6240000000000,22,Suburban
1661,1661,East Kentstad,2019-05-01 17:35,39.29,1990000000000,20,Suburban
1662,1662,Myersshire,2019-01-06 11:43,22.8,499000000000,19,Suburban
1663,1663,Lake Robertside,2019-03-05 11:48,29.12,4060000000000,4,Suburban
1664,1664,Sotoville,2019-03-29 22:38,34.97,7310000000000,10,Suburban
1665,1665,South Brenda,2019-04-28 4:21,27.86,5860000000000,1,Suburban
1666,1666,Port Shane,2019-04-09 15:34,27.66,4020000000000,7,Suburban
1667,1667,Lake Omar,2019-03-26 5:52,48.26,5010000000000,22,Suburban
1668,1668,Lake Robertside,2019-04-30 20:45,22.26,202000000000,4,Suburban
1669,1669,Lake Robertside,2019-03-18 8:04,44.21,9840000000000,4,Suburban
1670,1670,South Brenda,2019-04-21 3:08,17.8,3500000000000,1,Suburban
1671,1671,North Timothy,2019-04-06 10:06,38.39,4780000000000,7,Suburban
1672,1672,Nicolechester,2019-04-10 4:41,38.08,8120000000000,19,Suburban
1673,1673,Port Shane,2019-04-23 16:05,42.26,8340000000000,7,Suburban
1674,1674,New Shannonberg,2019-04-20 2:52,30.82,6830000000000,20,Suburban
1675,1675,Veronicaberg,2019-01-19 23:24,19.28,2350000000000,20,Suburban
1676,1676,West Hannah,2019-01-09 3:44,14.41,1040000000000,12,Suburban
1677,1677,Port Shane,2019-03-02 12:06,14.95,2800000000000,7,Suburban
1678,1678,Nicolechester,2019-03-08 19:51,16.35,1050000000000,19,Suburban
1679,1679,Victoriaport,2019-04-22 12:38,16.31,6070000000000,16,Suburban
1680,1680,New Raymond,2019-01-05 17:58,22.5,7830000000000,17,Suburban
1681,1681,New Shannonberg,2019-02-01 4:31,34.09,8590000000000,20,Suburban
1682,1682,East Marymouth,2019-04-27 5:31,36.11,8310000000000,5,Suburban
1683,1683,Williamsonville,2019-01-09 23:59,48.73,6510000000000,2,Suburban
1684,1684,East Kentstad,2019-04-19 21:05,22.42,1140000000000,20,Suburban
1685,1685,Victoriaport,2019-02-02 19:14,25.68,9000000000000,16,Suburban
1686,1686,New Raymond,2019-01-02 15:38,45.32,8880000000000,17,Suburban
1687,1687,Victoriaport,2019-04-02 17:12,12.19,6990000000000,16,Suburban
1688,1688,Barronchester,2019-04-25 19:11,36.13,2660000000000,11,Suburban
1689,1689,Brandonfort,2019-04-08 20:02,35.64,6110000000000,10,Suburban
1690,1690,Lewishaven,2019-04-19 1:08,21.92,7110000000000,23,Suburban
1691,1691,Brandonfort,2019-03-22 16:17,38.66,4750000000000,10,Suburban
1692,1692,Port Shane,2019-03-26 4:33,19.03,6010000000000,7,Suburban
1693,1693,East Marymouth,2019-03-21 11:01,17.43,1620000000000,5,Suburban
1694,1694,New Shannonberg,2019-01-15 12:26,35.34,7450000000000,20,Suburban
1695,1695,New Shannonberg,2019-05-05 5:25,16.77,8390000000000,20,Suburban
1696,1696,Lake Ann,2019-02-14 17:13,42.13,6190000000000,3,Suburban
1697,1697,Victoriaport,2019-03-14 3:47,16.5,7110000000000,16,Suburban
1698,1698,North Richardhaven,2019-01-22 14:55,18.45,2630000000000,1,Suburban
1699,1699,Rodriguezview,2019-04-20 0:03,23.58,3290000000000,20,Suburban
1700,1700,Grayville,2019-04-06 3:38,18.11,6200000000000,2,Suburban
1701,1701,Lake Robertside,2019-01-13 18:22,28.37,5200000000000,4,Suburban
1702,1702,West Hannah,2019-02-01 2:36,33.85,8300000000000,12,Suburban
1703,1703,New Olivia,2019-02-05 19:25,47.15,7740000000000,20,Suburban
1704,1704,Grayville,2019-04-28 11:40,43.22,6020000000000,2,Suburban
1705,1705,Port Shane,2019-03-15 12:09,31.58,2550000000000,7,Suburban
1706,1706,Myersshire,2019-03-26 11:33,28.71,2180000000000,19,Suburban
1707,1707,Lake Ann,2019-04-30 11:42,14.56,5470000000000,3,Suburban
1708,1708,Colemanland,2019-04-20 2:52,20.83,2980000000000,23,Suburban
1709,1709,West Kimmouth,2019-01-04 10:24,20.69,1690000000000,4,Suburban
1710,1710,Lake Ann,2019-03-06 8:49,13.61,1260000000000,3,Suburban
1711,1711,Lake Scott,2019-04-29 22:08,25.75,4960000000000,23,Suburban
1712,1712,Mezachester,2019-03-25 12:57,21.89,2290000000000,14,Suburban
1713,1713,Brandonfort,2019-05-02 3:14,48.63,4440000000000,10,Suburban
1714,1714,Lake Scott,2019-03-26 8:40,26.24,1980000000000,23,Suburban
1715,1715,Veronicaberg,2019-04-24 19:16,49.45,5880000000000,20,Suburban
1716,1716,Lewisland,2019-01-25 20:46,32.38,8330000000000,4,Suburban
1717,1717,Lake Scott,2019-05-07 12:33,21.72,7630000000000,23,Suburban
1718,1718,East Marymouth,2019-04-03 12:18,26.93,3380000000000,5,Suburban
1719,1719,Sotoville,2019-04-22 1:33,46.5,7090000000000,10,Suburban
1720,1720,North Richardhaven,2019-03-03 6:14,18.17,3250000000000,1,Suburban
1721,1721,New Shannonberg,2019-02-09 4:01,37.52,3110000000000,20,Suburban
1722,1722,New Raymond,2019-05-01 5:16,14.2,1540000000000,17,Suburban
1723,1723,Brandonfort,2019-01-02 1:41,49.95,1300000000000,10,Suburban
1724,1724,Lake Scott,2019-01-03 17:02,47.97,8020000000000,23,Suburban
1725,1725,Nicolechester,2019-05-02 19:37,36.59,6820000000000,19,Suburban
1726,1726,East Marymouth,2019-05-01 20:10,13.17,9050000000000,5,Suburban
1727,1727,Myersshire,2019-01-25 5:27,35.65,3460000000000,19,Suburban
1728,1728,Nicolechester,2019-03-04 3:06,27.67,1790000000000,19,Suburban
1729,1729,Davidfurt,2019-01-05 13:42,31.48,1950000000000,23,Suburban
1730,1730,Josephside,2019-03-12 19:25,29.47,1700000000000,25,Suburban
1731,1731,Myersshire,2019-01-02 16:59,33.62,6490000000000,19,Suburban
1732,1732,Sotoville,2019-01-25 6:31,24.13,7370000000000,10,Suburban
1733,1733,Veronicaberg,2019-02-02 3:49,26.42,8460000000000,20,Suburban
1734,1734,Josephside,2019-01-18 6:31,33.07,7130000000000,25,Suburban
1735,1735,Rodriguezview,2019-02-17 14:10,22.76,2750000000000,20,Suburban
1736,1736,Lewisland,2019-04-08 19:51,35.16,5720000000000,4,Suburban
1737,1737,Sotoville,2019-04-23 20:31,34.87,99483095214,10,Suburban
1738,1738,Davidfurt,2019-01-17 17:58,28.28,6650000000000,23,Suburban
1739,1739,Mezachester,2019-01-22 0:59,40.67,1960000000000,14,Suburban
1740,1740,Josephside,2019-03-03 19:43,17.39,1280000000000,25,Suburban
1741,1741,Mezachester,2019-03-18 2:32,40.81,9430000000000,14,Suburban
1742,1742,New Shannonberg,2019-02-26 12:23,16.39,1110000000000,20,Suburban
1743,1743,East Marymouth,2019-03-08 4:55,43.79,1700000000000,5,Suburban
1744,1744,South Brenda,2019-01-19 0:13,44.36,6110000000000,1,Suburban
1745,1745,Colemanland,2019-03-05 4:33,13.39,8890000000000,23,Suburban
1746,1746,New Shannonberg,2019-05-03 21:53,34.08,1770000000000,20,Suburban
1747,1747,East Aaronbury,2019-03-16 11:15,20.59,6150000000000,7,Suburban
1748,1748,East Aaronbury,2019-01-27 9:53,28.56,5980000000000,7,Suburban
1749,1749,East Danielview,2019-02-25 3:54,26.33,514000000000,22,Suburban
1750,1750,Barronchester,2019-03-31 6:05,44.24,1250000000000,11,Suburban
1751,1751,Mezachester,2019-04-26 3:30,30.75,3180000000000,14,Suburban
1752,1752,South Teresa,2019-04-02 4:02,23.78,296000000000,21,Suburban
1753,1753,East Kentstad,2019-03-24 2:53,31.53,1910000000000,20,Suburban
1754,1754,Brandonfort,2019-03-19 5:49,45.52,201000000000,10,Suburban
1755,1755,New Shannonberg,2019-05-07 7:08,20.52,8310000000000,20,Suburban
1756,1756,Grayville,2019-02-19 19:52,19.52,9230000000000,2,Suburban
1757,1757,South Teresa,2019-03-28 4:27,17.5,9670000000000,21,Suburban
1758,1758,East Marymouth,2019-03-12 10:46,38.26,5240000000000,5,Suburban
1759,1759,Lake Robertside,2019-04-10 3:39,34.14,9360000000000,4,Suburban
1760,1760,Colemanland,2019-03-02 2:11,36.81,117000000000,23,Suburban
1761,1761,South Brenda,2019-01-10 0:17,47.52,3070000000000,1,Suburban
1762,1762,Lewisland,2019-01-28 11:38,35.6,9370000000000,4,Suburban
1763,1763,New Raymond,2019-01-15 12:51,47.01,3570000000000,17,Suburban
1764,1764,North Richardhaven,2019-01-01 14:52,31.15,7190000000000,1,Suburban
1765,1765,Josephside,2019-04-17 5:45,32.72,6320000000000,25,Suburban
1766,1766,Nicolechester,2019-04-05 1:38,19.57,1110000000000,19,Suburban
1767,1767,Veronicaberg,2019-01-18 10:33,33.04,4340000000000,20,Suburban
1768,1768,Colemanland,2019-02-20 4:19,43.09,8700000000000,23,Suburban
1769,1769,Lewishaven,2019-04-20 3:54,21.23,8140000000000,23,Suburban
1770,1770,Mezachester,2019-01-06 2:08,39.83,8420000000000,14,Suburban
1771,1771,Williamsonville,2019-02-01 17:54,38.9,1250000000000,2,Suburban
1772,1772,Josephside,2019-01-17 18:16,35.68,4970000000000,25,Suburban
1773,1773,New Olivia,2019-04-17 19:11,30.81,1520000000000,20,Suburban
1774,1774,East Marymouth,2019-01-27 12:18,43.06,6910000000000,5,Suburban
1775,1775,Lewishaven,2019-04-27 2:28,14.01,6520000000000,23,Suburban
1776,1776,North Richardhaven,2019-01-28 23:31,21.85,3780000000000,1,Suburban
1777,1777,New Raymond,2019-03-08 17:43,34.45,8900000000000,17,Suburban
1778,1778,South Teresa,2019-04-19 7:57,17.27,6680000000000,21,Suburban
1779,1779,Lake Ann,2019-05-07 20:40,24.89,7360000000000,3,Suburban
1780,1780,West Kimmouth,2019-01-13 20:10,19.47,6500000000000,4,Suburban
1781,1781,East Marymouth,2019-04-12 6:51,33.18,9390000000000,5,Suburban
1782,1782,North Jeffrey,2019-02-28 8:46,31.14,6800000000000,11,Suburban
1783,1783,Myersshire,2019-01-26 11:16,49.22,1970000000000,19,Suburban
1784,1784,Williamsonville,2019-01-17 1:26,28.65,6110000000000,2,Suburban
1785,1785,Victoriaport,2019-01-20 17:06,38.74,120000000000,16,Suburban
1786,1786,West Hannah,2019-04-19 21:55,24.58,2160000000000,12,Suburban
1787,1787,Williamsonville,2019-02-12 17:54,26.49,8220000000000,2,Suburban
1788,1788,Lake Omar,2019-04-06 20:29,40.55,8970000000000,22,Suburban
1789,1789,East Marymouth,2019-04-02 1:04,20.0,9370000000000,5,Suburban
1790,1790,Brandonfort,2019-04-07 0:42,35.76,2970000000000,10,Suburban
1791,1791,Lake Ann,2019-01-15 19:40,28.15,3600000000000,3,Suburban
1792,1792,Lake Robertside,2019-01-23 0:24,46.83,3570000000000,4,Suburban
1793,1793,Brandonfort,2019-02-06 2:32,35.41,5050000000000,10,Suburban
1794,1794,New Olivia,2019-03-27 1:37,34.65,7350000000000,20,Suburban
1795,1795,Veronicaberg,2019-01-08 16:01,30.66,7840000000000,20,Suburban
1796,1796,New Shannonberg,2019-04-20 3:18,41.85,5510000000000,20,Suburban
1797,1797,Grayville,2019-03-14 23:10,25.12,3750000000000,2,Suburban
1798,1798,South Teresa,2019-03-12 5:26,23.46,844000000000,21,Suburban
1799,1799,South Brenda,2019-02-19 12:50,29.37,676000000000,1,Suburban
1800,1800,Lewisland,2019-01-07 17:32,17.57,3770000000000,4,Suburban
1801,1801,Lake Robertside,2019-02-05 3:17,21.45,3670000000000,4,Suburban
1802,1802,West Hannah,2019-02-18 14:27,40.22,8810000000000,12,Suburban
1803,1803,West Kimmouth,2019-02-08 21:11,27.93,652000000000,4,Suburban
1804,1804,East Marymouth,2019-02-21 19:36,41.21,2450000000000,5,Suburban
1805,1805,Grayville,2019-02-13 6:07,48.59,4960000000000,2,Suburban
